Month,Day,Hour,Grid_Price,Aggregator_Price,Household_Demand,SoC,Car_Available
10,2,13,0.29,0.21,4.46,,0
10,2,14,0.3,0.23,0.0,0.5625,1
10,2,15,0.33,0.28,4.06,,0
10,2,16,0.27,0.19,0.0,,0
10,2,17,0.34,0.27,5.65,,0
10,2,18,0.37,0.33,0.0,,0
10,2,19,0.44,0.38,12.2,,0
10,2,20,0.45,0.39,18.76,,0
10,2,21,0.44,0.39,8.84,,0
10,2,22,0.21,0.2,22.66,,0
10,2,23,0.22,0.19,12.38,0.8721,1
10,3,0,0.22,0.21,0.0,,1
10,3,1,0.19,0.18,9.29,,1
10,3,2,0.21,0.2,0.0,,0
10,3,3,0.18,0.17,0.0,0.9042,1
10,3,4,0.15,0.13,0.0,,0
10,3,5,0.19,0.17,0.0,0.4087,1
10,3,6,0.18,0.16,7.41,,1
10,3,7,0.38,0.34,24.04,,0
10,3,8,0.4,0.34,23.46,,0
10,3,9,0.48,0.36,0.0,,0
10,3,10,0.32,0.23,3.46,,0
10,3,11,0.3,0.21,0.0,0.589,1
10,3,12,0.26,0.19,0.0,,1
10,3,13,0.34,0.26,0.0,,0
10,3,14,0.31,0.22,0.0,0.1698,1
10,3,15,0.26,0.21,0.0,,0
10,3,16,0.28,0.22,0.0,,0
10,3,17,0.33,0.24,5.97,,0
10,3,18,0.4,0.35,6.69,0.249,1
10,3,19,0.44,0.4,22.09,,0
10,3,20,0.36,0.34,5.38,0.4993,1
10,3,21,0.41,0.38,12.18,,1
10,3,22,0.23,0.2,7.75,,1
10,3,23,0.18,0.17,0.0,,1
10,4,0,0.21,0.18,0.0,,1
10,4,1,0.22,0.19,0.0,,0
10,4,2,0.25,0.22,0.0,,0
10,4,3,0.17,0.16,2.01,0.8063,1
10,4,4,0.2,0.18,0.0,,1
10,4,5,0.19,0.17,0.0,,1
10,4,6,0.25,0.22,9.42,,0
10,4,7,0.49,0.43,19.08,,0
10,4,8,0.38,0.28,13.88,,0
10,4,9,0.45,0.35,0.0,,0
10,4,10,0.33,0.27,0.0,,0
10,4,11,0.34,0.26,0.0,,0
10,4,12,0.3,0.25,0.0,0.2292,1
10,4,13,0.31,0.26,0.0,,0
10,4,14,0.3,0.24,0.0,,0
10,4,15,0.31,0.22,0.0,,0
10,4,16,0.32,0.23,0.0,,0
10,4,17,0.27,0.23,15.92,,0
10,4,18,0.4,0.37,9.23,0.7905,1
10,4,19,0.46,0.39,16.68,,1
10,4,20,0.4,0.36,11.84,,1
10,4,21,0.43,0.39,23.37,,1
10,4,22,0.19,0.17,24.7,,0
10,4,23,0.24,0.22,0.0,0.727,1
10,5,0,0.24,0.22,0.0,,1
10,5,1,0.23,0.2,11.0,,0
10,5,2,0.19,0.16,0.0,,0
10,5,3,0.22,0.2,0.0,0.7838,1
10,5,4,0.16,0.14,0.0,,0
10,5,5,0.24,0.21,0.0,,0
10,5,6,0.24,0.21,6.4,0.2755,1
10,5,7,0.49,0.43,12.95,,1
10,5,8,0.39,0.31,22.65,,0
10,5,9,0.46,0.39,0.0,0.7164,1
10,5,10,0.33,0.25,0.0,,0
10,5,11,0.34,0.28,0.0,,0
10,5,12,0.33,0.24,3.48,,0
10,5,13,0.31,0.26,0.0,,0
10,5,14,0.31,0.24,0.0,0.8516,1
10,5,15,0.29,0.21,0.0,,1
10,5,16,0.34,0.28,3.7,,0
10,5,17,0.33,0.27,20.63,,0
10,5,18,0.44,0.39,16.17,,0
10,5,19,0.45,0.4,23.88,,0
10,5,20,0.43,0.37,12.62,0.5813,1
10,5,21,0.38,0.34,9.48,,1
10,5,22,0.2,0.18,22.69,,0
10,5,23,0.24,0.22,8.5,0.3227,1
10,6,0,0.17,0.15,4.55,,1
10,6,1,0.18,0.16,2.15,,1
10,6,2,0.18,0.15,0.0,,0
10,6,3,0.18,0.17,0.0,,0
10,6,4,0.17,0.16,11.12,0.8209,1
10,6,5,0.17,0.14,0.0,,1
10,6,6,0.22,0.19,14.87,,0
10,6,7,0.44,0.39,23.87,0.5,1
10,6,8,0.41,0.34,21.07,,0
10,6,9,0.47,0.38,0.0,,0
10,6,10,0.34,0.24,0.0,0.4161,1
10,6,11,0.34,0.26,3.99,,0
10,6,12,0.33,0.26,0.0,0.3615,1
10,6,13,0.25,0.2,0.0,,0
10,6,14,0.29,0.21,0.0,,0
10,6,15,0.33,0.24,0.0,0.3369,1
10,6,16,0.31,0.22,9.71,,0
10,6,17,0.29,0.25,7.42,,0
10,6,18,0.46,0.41,18.56,0.4836,1
10,6,19,0.39,0.37,19.11,,0
10,6,20,0.39,0.33,20.3,0.6066,1
10,6,21,0.44,0.41,10.4,,0
10,6,22,0.22,0.2,8.05,,0
10,6,23,0.18,0.16,15.75,0.2015,1
10,7,0,0.2,0.18,16.35,,1
10,7,1,0.17,0.15,17.38,,1
10,7,2,0.16,0.14,0.0,,0
10,7,3,0.2,0.19,15.44,0.4018,1
10,7,4,0.24,0.21,28.43,,1
10,7,5,0.2,0.17,21.05,,1
10,7,6,0.23,0.2,25.2,,1
10,7,7,0.41,0.37,15.42,,1
10,7,8,0.41,0.34,21.84,,0
10,7,9,0.46,0.36,24.27,,0
10,7,10,0.31,0.26,29.76,,0
10,7,11,0.29,0.23,15.13,,0
10,7,12,0.33,0.25,16.58,,0
10,7,13,0.28,0.2,23.42,,0
10,7,14,0.35,0.29,0.0,,0
10,7,15,0.33,0.26,0.0,,0
10,7,16,0.33,0.27,26.04,,0
10,7,17,0.3,0.23,24.58,0.7001,1
10,7,18,0.45,0.42,19.76,,1
10,7,19,0.43,0.4,15.61,,1
10,7,20,0.43,0.37,25.29,,1
10,7,21,0.48,0.41,0.0,,1
10,7,22,0.19,0.16,14.82,,1
10,7,23,0.17,0.16,17.67,,0
10,8,0,0.23,0.21,26.2,0.4216,1
10,8,1,0.25,0.24,25.64,,1
10,8,2,0.19,0.18,24.83,,0
10,8,3,0.18,0.16,18.77,0.9206,1
10,8,4,0.16,0.15,25.99,,0
10,8,5,0.2,0.19,24.6,0.1715,1
10,8,6,0.23,0.2,22.49,,1
10,8,7,0.43,0.4,18.98,,1
10,8,8,0.4,0.29,29.57,,0
10,8,9,0.38,0.3,25.42,,0
10,8,10,0.32,0.27,0.0,,0
10,8,11,0.28,0.21,27.96,,0
10,8,12,0.28,0.23,15.13,,0
10,8,13,0.31,0.22,15.8,,0
10,8,14,0.33,0.23,16.18,,0
10,8,15,0.28,0.2,17.43,,0
10,8,16,0.35,0.25,20.55,,0
10,8,17,0.3,0.25,15.58,0.7413,1
10,8,18,0.47,0.42,29.9,,1
10,8,19,0.47,0.41,15.51,,1
10,8,20,0.4,0.36,18.27,,1
10,8,21,0.38,0.34,16.86,,1
10,8,22,0.24,0.21,23.71,,1
10,8,23,0.22,0.2,17.62,,1
10,9,0,0.22,0.19,0.0,,1
10,9,1,0.18,0.16,0.0,,0
10,9,2,0.23,0.2,0.0,0.6827,1
10,9,3,0.22,0.2,0.0,,1
10,9,4,0.21,0.19,0.0,,1
10,9,5,0.2,0.18,2.28,,0
10,9,6,0.24,0.22,5.37,,0
10,9,7,0.48,0.41,19.94,0.3676,1
10,9,8,0.49,0.41,19.6,,0
10,9,9,0.44,0.36,0.0,,0
10,9,10,0.3,0.24,0.0,0.9238,1
10,9,11,0.31,0.25,0.0,,0
10,9,12,0.34,0.29,6.31,,0
10,9,13,0.28,0.21,0.0,,0
10,9,14,0.25,0.21,0.0,,0
10,9,15,0.25,0.2,0.0,,0
10,9,16,0.29,0.22,0.0,,0
10,9,17,0.34,0.26,19.82,,0
10,9,18,0.49,0.45,12.63,0.2401,1
10,9,19,0.4,0.35,6.96,,0
10,9,20,0.39,0.34,12.25,0.8467,1
10,9,21,0.41,0.37,24.21,,1
10,9,22,0.18,0.17,22.01,,1
10,9,23,0.23,0.22,11.1,,1
10,10,0,0.21,0.18,4.8,,1
10,10,1,0.23,0.22,0.0,,0
10,10,2,0.18,0.17,0.0,,0
10,10,3,0.2,0.18,0.0,,0
10,10,4,0.16,0.14,0.0,,0
10,10,5,0.17,0.15,0.0,,0
10,10,6,0.2,0.17,18.56,,0
10,10,7,0.49,0.46,11.6,,0
10,10,8,0.43,0.34,14.46,,0
10,10,9,0.42,0.31,0.0,,0
10,10,10,0.33,0.25,0.0,,0
10,10,11,0.26,0.19,0.0,,0
10,10,12,0.33,0.27,0.0,,0
10,10,13,0.27,0.22,0.0,,0
10,10,14,0.26,0.2,7.22,,0
10,10,15,0.28,0.22,0.0,,0
10,10,16,0.33,0.25,6.01,,0
10,10,17,0.25,0.21,7.36,,0
10,10,18,0.4,0.38,6.86,0.9474,1
10,10,19,0.39,0.34,18.68,,1
10,10,20,0.41,0.36,11.44,,1
10,10,21,0.42,0.39,20.7,,0
10,10,22,0.23,0.21,23.55,0.2932,1
10,10,23,0.24,0.21,17.92,,1
10,11,0,0.21,0.2,0.0,,0
10,11,1,0.21,0.18,0.0,0.255,1
10,11,2,0.25,0.23,0.0,,1
10,11,3,0.24,0.21,0.0,,1
10,11,4,0.24,0.21,0.0,,1
10,11,5,0.22,0.21,0.0,,0
10,11,6,0.2,0.18,23.43,0.4894,1
10,11,7,0.47,0.4,16.05,,1
10,11,8,0.4,0.29,6.27,,0
10,11,9,0.5,0.38,0.0,,0
10,11,10,0.34,0.25,0.0,0.7865,1
10,11,11,0.25,0.2,0.0,,0
10,11,12,0.27,0.21,0.0,,0
10,11,13,0.29,0.22,0.0,,0
10,11,14,0.32,0.26,10.45,,0
10,11,15,0.29,0.22,0.0,,0
10,11,16,0.32,0.23,0.0,,0
10,11,17,0.35,0.25,20.89,,0
10,11,18,0.46,0.41,12.13,0.3038,1
10,11,19,0.43,0.37,16.62,,1
10,11,20,0.44,0.39,18.17,,0
10,11,21,0.44,0.4,16.93,0.3672,1
10,11,22,0.18,0.16,23.59,,1
10,11,23,0.21,0.19,16.13,,0
10,12,0,0.22,0.19,0.0,0.5876,1
10,12,1,0.22,0.19,0.0,,0
10,12,2,0.18,0.17,0.0,,0
10,12,3,0.25,0.22,0.0,,0
10,12,4,0.2,0.18,4.58,,0
10,12,5,0.15,0.14,0.0,0.168,1
10,12,6,0.17,0.15,20.9,,1
10,12,7,0.49,0.46,16.42,,1
10,12,8,0.38,0.3,8.96,,0
10,12,9,0.36,0.3,0.0,,0
10,12,10,0.32,0.24,0.0,,0
10,12,11,0.29,0.23,0.0,,0
10,12,12,0.34,0.29,0.0,0.2107,1
10,12,13,0.29,0.24,0.0,,1
10,12,14,0.33,0.25,5.37,,0
10,12,15,0.31,0.22,0.0,,0
10,12,16,0.33,0.27,0.0,,0
10,12,17,0.33,0.26,8.72,,0
10,12,18,0.47,0.44,15.27,0.7,1
10,12,19,0.42,0.36,11.83,,1
10,12,20,0.39,0.34,16.42,,1
10,12,21,0.41,0.37,6.86,,1
10,12,22,0.15,0.14,14.08,,1
10,12,23,0.15,0.14,8.48,,1
10,13,0,0.24,0.22,0.0,,0
10,13,1,0.16,0.15,0.0,0.6097,1
10,13,2,0.25,0.21,0.0,,1
10,13,3,0.16,0.15,0.0,,1
10,13,4,0.18,0.15,0.0,,1
10,13,5,0.22,0.2,0.0,,1
10,13,6,0.16,0.14,11.04,,1
10,13,7,0.39,0.36,21.16,,0
10,13,8,0.47,0.39,16.69,0.8998,1
10,13,9,0.44,0.31,0.0,,0
10,13,10,0.34,0.25,4.77,,0
10,13,11,0.32,0.26,0.0,,0
10,13,12,0.25,0.19,0.0,0.3953,1
10,13,13,0.26,0.21,0.0,,0
10,13,14,0.32,0.26,0.0,,0
10,13,15,0.29,0.21,10.97,,0
10,13,16,0.29,0.23,0.0,,0
10,13,17,0.28,0.2,16.94,,0
10,13,18,0.38,0.32,7.25,0.6546,1
10,13,19,0.41,0.38,9.19,,0
10,13,20,0.43,0.37,14.91,,0
10,13,21,0.49,0.44,13.58,,0
10,13,22,0.22,0.19,7.97,0.3443,1
10,13,23,0.22,0.21,14.73,,1
10,14,0,0.24,0.23,7.23,,1
10,14,1,0.24,0.21,0.0,,1
10,14,2,0.15,0.14,0.0,,1
10,14,3,0.18,0.15,8.68,,1
10,14,4,0.2,0.18,0.0,,1
10,14,5,0.24,0.21,0.0,,0
10,14,6,0.2,0.18,5.88,,0
10,14,7,0.36,0.33,12.92,,0
10,14,8,0.44,0.37,14.53,,0
10,14,9,0.36,0.3,0.0,,0
10,14,10,0.28,0.22,0.0,,0
10,14,11,0.35,0.27,8.34,,0
10,14,12,0.26,0.2,0.0,,0
10,14,13,0.25,0.19,0.0,,0
10,14,14,0.27,0.21,0.0,,0
10,14,15,0.32,0.23,0.0,,0
10,14,16,0.31,0.24,0.0,0.5005,1
10,14,17,0.27,0.22,16.93,,0
10,14,18,0.49,0.44,24.25,0.7584,1
10,14,19,0.49,0.44,14.77,,1
10,14,20,0.49,0.46,7.23,,1
10,14,21,0.47,0.41,7.53,,0
10,14,22,0.16,0.15,10.52,0.6451,1
10,14,23,0.23,0.2,0.0,,0
10,15,0,0.16,0.14,0.0,,0
10,15,1,0.23,0.22,0.0,0.764,1
10,15,2,0.19,0.17,0.0,,1
10,15,3,0.21,0.18,0.0,,1
10,15,4,0.2,0.18,9.02,,1
10,15,5,0.17,0.16,4.19,,1
10,15,6,0.19,0.16,9.15,,1
10,15,7,0.38,0.34,21.8,,1
10,15,8,0.41,0.31,11.83,,0
10,15,9,0.41,0.32,0.0,,0
10,15,10,0.33,0.28,0.0,0.651,1
10,15,11,0.29,0.22,3.89,,0
10,15,12,0.26,0.2,0.0,,0
10,15,13,0.35,0.26,0.0,,0
10,15,14,0.28,0.21,0.0,,0
10,15,15,0.28,0.2,0.0,,0
10,15,16,0.33,0.24,0.0,,0
10,15,17,0.29,0.21,22.58,,0
10,15,18,0.44,0.41,9.47,0.2767,1
10,15,19,0.4,0.34,16.23,,1
10,15,20,0.48,0.43,15.64,,1
10,15,21,0.44,0.38,17.9,,1
10,15,22,0.18,0.16,15.16,,1
10,15,23,0.23,0.21,11.32,,1
10,16,0,0.18,0.15,5.06,,0
10,16,1,0.24,0.22,0.0,0.3265,1
10,16,2,0.19,0.18,9.62,,0
10,16,3,0.17,0.15,0.0,0.5661,1
10,16,4,0.2,0.17,0.0,,1
10,16,5,0.22,0.19,0.0,,0
10,16,6,0.2,0.17,23.0,0.8683,1
10,16,7,0.41,0.39,18.39,,1
10,16,8,0.47,0.35,6.29,,0
10,16,9,0.42,0.35,0.0,,0
10,16,10,0.29,0.23,0.0,0.5292,1
10,16,11,0.26,0.22,0.0,,0
10,16,12,0.3,0.22,0.0,,0
10,16,13,0.3,0.24,0.0,,0
10,16,14,0.26,0.21,5.52,,0
10,16,15,0.27,0.21,0.0,,0
10,16,16,0.3,0.22,0.0,,0
10,16,17,0.34,0.27,12.57,0.9019,1
10,16,18,0.41,0.37,10.64,,1
10,16,19,0.5,0.43,17.03,,1
10,16,20,0.43,0.4,5.61,,1
10,16,21,0.43,0.38,23.34,,0
10,16,22,0.15,0.14,18.37,,0
10,16,23,0.23,0.22,23.83,,0
10,17,0,0.22,0.19,0.0,,0
10,17,1,0.24,0.22,0.0,0.3691,1
10,17,2,0.2,0.19,0.0,,0
10,17,3,0.16,0.14,0.0,,0
10,17,4,0.21,0.18,5.9,,0
10,17,5,0.2,0.19,0.0,0.8105,1
10,17,6,0.15,0.13,18.23,,0
10,17,7,0.39,0.36,18.55,0.6741,1
10,17,8,0.41,0.3,15.67,,0
10,17,9,0.36,0.29,0.0,0.4456,1
10,17,10,0.31,0.24,0.0,,0
10,17,11,0.27,0.22,0.0,,0
10,17,12,0.34,0.26,0.0,,0
10,17,13,0.25,0.18,0.0,,0
10,17,14,0.27,0.21,0.0,,0
10,17,15,0.29,0.22,0.0,,0
10,17,16,0.28,0.24,0.0,0.8704,1
10,17,17,0.26,0.18,12.46,,0
10,17,18,0.39,0.35,22.07,0.5419,1
10,17,19,0.5,0.45,15.74,,1
10,17,20,0.46,0.42,5.17,,1
10,17,21,0.45,0.42,6.48,,1
10,17,22,0.2,0.18,12.11,,0
10,17,23,0.2,0.19,18.96,,0
10,18,0,0.25,0.22,0.0,,0
10,18,1,0.15,0.14,8.96,0.3738,1
10,18,2,0.22,0.19,0.0,,1
10,18,3,0.18,0.15,0.0,,0
10,18,4,0.23,0.21,0.0,0.3404,1
10,18,5,0.19,0.17,0.0,,1
10,18,6,0.15,0.14,5.66,,1
10,18,7,0.38,0.35,17.82,,1
10,18,8,0.41,0.3,5.76,,0
10,18,9,0.42,0.31,11.58,0.1763,1
10,18,10,0.25,0.21,0.0,,0
10,18,11,0.29,0.21,0.0,,0
10,18,12,0.32,0.24,0.0,0.2388,1
10,18,13,0.32,0.26,0.0,,0
10,18,14,0.28,0.22,0.0,,0
10,18,15,0.31,0.25,4.47,,0
10,18,16,0.28,0.23,0.0,,0
10,18,17,0.26,0.18,22.32,,0
10,18,18,0.47,0.44,23.94,,0
10,18,19,0.38,0.34,0.0,0.6725,1
10,18,20,0.37,0.35,9.27,,1
10,18,21,0.45,0.39,13.0,,1
10,18,22,0.16,0.14,16.89,,0
10,18,23,0.21,0.19,18.41,0.1631,1
10,19,0,0.23,0.2,0.0,,1
10,19,1,0.24,0.22,0.0,,0
10,19,2,0.24,0.2,0.0,0.8938,1
10,19,3,0.16,0.14,0.0,,1
10,19,4,0.17,0.15,0.0,,1
10,19,5,0.16,0.15,0.0,,1
10,19,6,0.18,0.17,14.82,,1
10,19,7,0.5,0.43,18.79,,0
10,19,8,0.46,0.37,5.39,,0
10,19,9,0.46,0.37,0.0,,0
10,19,10,0.34,0.28,0.0,,0
10,19,11,0.28,0.24,0.0,,0
10,19,12,0.33,0.26,0.0,,0
10,19,13,0.26,0.21,0.0,,0
10,19,14,0.3,0.22,0.0,,0
10,19,15,0.27,0.2,0.0,,0
10,19,16,0.26,0.19,6.73,,0
10,19,17,0.31,0.25,8.81,,0
10,19,18,0.43,0.39,9.22,,0
10,19,19,0.37,0.32,15.7,0.73,1
10,19,20,0.38,0.33,8.83,,1
10,19,21,0.36,0.34,16.84,,1
10,19,22,0.23,0.21,18.58,,1
10,19,23,0.17,0.15,7.37,,1
10,20,0,0.2,0.17,0.0,,0
10,20,1,0.19,0.17,0.0,0.5127,1
10,20,2,0.21,0.19,0.0,,1
10,20,3,0.16,0.15,4.56,,1
10,20,4,0.17,0.14,0.0,,0
10,20,5,0.24,0.22,0.0,0.6386,1
10,20,6,0.19,0.18,20.9,,0
10,20,7,0.44,0.41,22.37,,0
10,20,8,0.37,0.3,17.09,,0
10,20,9,0.47,0.38,0.0,,0
10,20,10,0.27,0.22,0.0,,0
10,20,11,0.33,0.28,0.0,0.5413,1
10,20,12,0.3,0.22,0.0,,0
10,20,13,0.31,0.24,0.0,,0
10,20,14,0.25,0.2,0.0,,0
10,20,15,0.33,0.23,0.0,0.8238,1
10,20,16,0.32,0.25,7.46,,0
10,20,17,0.27,0.2,15.61,,0
10,20,18,0.5,0.45,24.34,0.3139,1
10,20,19,0.36,0.33,18.21,,0
10,20,20,0.46,0.43,16.9,,0
10,20,21,0.45,0.43,20.0,0.4853,1
10,20,22,0.2,0.19,6.06,,1
10,20,23,0.25,0.23,24.65,,1
10,21,0,0.21,0.19,5.95,,0
10,21,1,0.17,0.15,0.0,0.7395,1
10,21,2,0.2,0.18,0.0,,1
10,21,3,0.2,0.18,0.0,,1
10,21,4,0.2,0.18,0.0,,1
10,21,5,0.19,0.17,0.0,,1
10,21,6,0.21,0.2,24.21,,1
10,21,7,0.47,0.4,14.04,,1
10,21,8,0.43,0.32,16.17,,0
10,21,9,0.43,0.32,0.0,,0
10,21,10,0.32,0.25,0.0,,0
10,21,11,0.26,0.22,0.0,,0
10,21,12,0.28,0.22,0.0,0.497,1
10,21,13,0.33,0.26,0.0,,1
10,21,14,0.27,0.2,0.0,,0
10,21,15,0.27,0.19,0.0,,0
10,21,16,0.27,0.21,0.0,,0
10,21,17,0.31,0.25,15.84,,0
10,21,18,0.4,0.36,5.06,,0
10,21,19,0.41,0.38,7.14,0.9109,1
10,21,20,0.37,0.34,14.95,,1
10,21,21,0.35,0.33,21.4,,1
10,21,22,0.16,0.15,14.67,,1
10,21,23,0.17,0.15,22.49,,1
10,22,0,0.18,0.17,0.0,,0
10,22,1,0.23,0.2,0.0,0.6334,1
10,22,2,0.19,0.18,0.0,,0
10,22,3,0.16,0.14,0.0,0.6045,1
10,22,4,0.16,0.15,0.0,,1
10,22,5,0.22,0.2,0.0,,1
10,22,6,0.2,0.18,21.68,,1
10,22,7,0.37,0.34,19.64,,1
10,22,8,0.42,0.31,6.07,,0
10,22,9,0.37,0.29,0.0,,0
10,22,10,0.3,0.21,0.0,0.6865,1
10,22,11,0.33,0.28,0.0,,1
10,22,12,0.25,0.2,0.0,,0
10,22,13,0.33,0.28,4.59,,0
10,22,14,0.32,0.25,0.0,,0
10,22,15,0.28,0.23,0.0,,0
10,22,16,0.34,0.27,0.0,,0
10,22,17,0.25,0.21,19.34,0.7948,1
10,22,18,0.42,0.39,24.17,,0
10,22,19,0.46,0.43,23.97,0.5037,1
10,22,20,0.47,0.4,11.67,,1
10,22,21,0.45,0.42,9.22,,1
10,22,22,0.2,0.18,19.78,,1
10,22,23,0.22,0.19,7.8,,1
10,23,0,0.2,0.18,0.0,,1
10,23,1,0.2,0.17,0.0,,1
10,23,2,0.16,0.15,0.0,,1
10,23,3,0.2,0.18,0.0,,0
10,23,4,0.23,0.21,0.0,,0
10,23,5,0.16,0.14,0.0,0.7391,1
10,23,6,0.21,0.19,7.97,,1
10,23,7,0.47,0.44,20.37,,0
10,23,8,0.37,0.26,13.31,,0
10,23,9,0.48,0.38,0.0,,0
10,23,10,0.29,0.21,0.0,,0
10,23,11,0.34,0.25,0.0,,0
10,23,12,0.28,0.22,0.0,0.4191,1
10,23,13,0.31,0.24,0.0,,0
10,23,14,0.31,0.26,2.22,,0
10,23,15,0.33,0.27,0.0,,0
10,23,16,0.32,0.24,0.0,,0
10,23,17,0.25,0.18,8.61,,0
10,23,18,0.48,0.42,14.7,0.293,1
10,23,19,0.39,0.35,23.45,,0
10,23,20,0.43,0.38,18.31,,0
10,23,21,0.46,0.43,11.33,,0
10,23,22,0.23,0.22,0.0,0.7887,1
10,23,23,0.2,0.17,22.65,,1
10,24,0,0.15,0.14,0.0,,1
10,24,1,0.2,0.17,0.0,,1
10,24,2,0.16,0.14,0.0,,0
10,24,3,0.18,0.16,0.0,0.2593,1
10,24,4,0.23,0.22,0.0,,1
10,24,5,0.23,0.21,0.0,,0
10,24,6,0.25,0.23,24.2,0.3722,1
10,24,7,0.43,0.38,23.05,,1
10,24,8,0.49,0.36,16.11,,0
10,24,9,0.47,0.36,0.0,,0
10,24,10,0.33,0.27,8.36,,0
10,24,11,0.31,0.22,0.0,,0
10,24,12,0.33,0.27,0.0,0.833,1
10,24,13,0.31,0.23,9.11,,0
10,24,14,0.26,0.19,0.0,,0
10,24,15,0.32,0.24,0.0,,0
10,24,16,0.25,0.21,0.0,,0
10,24,17,0.3,0.23,8.25,,0
10,24,18,0.45,0.39,7.67,0.4981,1
10,24,19,0.4,0.35,17.93,,1
10,24,20,0.48,0.41,12.75,,1
10,24,21,0.47,0.44,0.0,,1
10,24,22,0.25,0.23,9.27,,1
10,24,23,0.16,0.14,5.32,,0
10,25,0,0.18,0.17,0.0,0.2767,1
10,25,1,0.25,0.24,0.0,,1
10,25,2,0.16,0.15,5.41,,1
10,25,3,0.22,0.19,0.0,,1
10,25,4,0.23,0.2,5.31,,1
10,25,5,0.21,0.19,0.0,,1
10,25,6,0.24,0.23,16.9,,1
10,25,7,0.42,0.39,13.33,,1
10,25,8,0.48,0.37,20.23,,0
10,25,9,0.4,0.29,0.0,,0
10,25,10,0.26,0.22,10.45,,0
10,25,11,0.34,0.27,0.0,,0
10,25,12,0.27,0.2,0.0,,0
10,25,13,0.29,0.22,0.0,,0
10,25,14,0.3,0.25,0.0,0.3322,1
10,25,15,0.27,0.21,0.0,,0
10,25,16,0.29,0.22,0.0,,0
10,25,17,0.34,0.28,13.27,,0
10,25,18,0.43,0.37,0.0,,0
10,25,19,0.44,0.4,7.36,0.5762,1
10,25,20,0.46,0.44,23.72,,1
10,25,21,0.48,0.45,18.28,,1
10,25,22,0.16,0.15,19.48,,1
10,25,23,0.2,0.17,16.69,,1
10,26,0,0.22,0.2,0.0,,0
10,26,1,0.19,0.16,0.0,,0
10,26,2,0.23,0.22,0.0,0.4669,1
10,26,3,0.23,0.2,0.0,,1
10,26,4,0.21,0.18,0.0,,1
10,26,5,0.2,0.18,0.0,,1
10,26,6,0.22,0.21,9.13,,1
10,26,7,0.48,0.45,16.41,,0
10,26,8,0.36,0.27,15.45,,0
10,26,9,0.38,0.27,0.0,,0
10,26,10,0.29,0.23,0.0,,0
10,26,11,0.32,0.26,0.0,,0
10,26,12,0.32,0.25,0.0,,0
10,26,13,0.3,0.25,0.0,0.9452,1
10,26,14,0.32,0.27,0.0,,0
10,26,15,0.27,0.2,5.97,,0
10,26,16,0.26,0.22,0.0,,0
10,26,17,0.33,0.27,16.85,,0
10,26,18,0.45,0.41,18.69,,0
10,26,19,0.42,0.37,7.58,,0
10,26,20,0.38,0.35,21.02,0.9407,1
10,26,21,0.5,0.45,19.34,,1
10,26,22,0.21,0.19,12.91,,1
10,26,23,0.2,0.18,23.29,,1
10,27,0,0.17,0.16,0.0,,1
10,27,1,0.23,0.21,0.0,,0
10,27,2,0.24,0.21,0.0,0.3063,1
10,27,3,0.2,0.18,0.0,,1
10,27,4,0.17,0.15,0.0,,1
10,27,5,0.22,0.21,0.0,,1
10,27,6,0.22,0.21,0.0,,1
10,27,7,0.47,0.43,20.57,,1
10,27,8,0.44,0.36,12.26,,0
10,27,9,0.49,0.34,0.0,,0
10,27,10,0.31,0.25,0.0,,0
10,27,11,0.3,0.21,6.99,,0
10,27,12,0.27,0.2,0.0,,0
10,27,13,0.29,0.22,0.0,,0
10,27,14,0.31,0.24,0.0,0.3505,1
10,27,15,0.32,0.22,0.0,,0
10,27,16,0.29,0.25,3.83,,0
10,27,17,0.3,0.23,18.32,,0
10,27,18,0.4,0.38,7.52,0.5785,1
10,27,19,0.36,0.34,6.93,,1
10,27,20,0.5,0.44,20.78,,1
10,27,21,0.38,0.32,18.27,,1
10,27,22,0.18,0.16,18.71,,1
10,27,23,0.18,0.16,18.2,,1
10,28,0,0.23,0.2,0.0,,1
10,28,1,0.18,0.16,0.0,,0
10,28,2,0.25,0.22,5.63,0.3241,1
10,28,3,0.2,0.18,9.63,,1
10,28,4,0.2,0.18,2.66,,1
10,28,5,0.21,0.2,10.24,,1
10,28,6,0.15,0.14,23.84,,1
10,28,7,0.43,0.4,23.56,,0
10,28,8,0.36,0.3,20.3,,0
10,28,9,0.35,0.25,0.0,,0
10,28,10,0.33,0.27,0.0,0.2489,1
10,28,11,0.29,0.22,0.0,,0
10,28,12,0.28,0.22,0.0,0.7951,1
10,28,13,0.34,0.26,0.0,,0
10,28,14,0.27,0.23,4.39,,0
10,28,15,0.25,0.2,0.0,0.199,1
10,28,16,0.3,0.22,0.0,,0
10,28,17,0.31,0.22,24.38,,0
10,28,18,0.49,0.44,14.01,0.6171,1
10,28,19,0.49,0.45,20.16,,1
10,28,20,0.41,0.36,13.25,,1
10,28,21,0.4,0.34,16.66,,0
10,28,22,0.17,0.15,16.25,0.3309,1
10,28,23,0.19,0.17,16.04,,1
10,29,0,0.16,0.15,0.0,,0
10,29,1,0.22,0.19,8.82,0.8813,1
10,29,2,0.18,0.17,11.6,,1
10,29,3,0.16,0.14,0.0,,1
10,29,4,0.18,0.16,0.0,,1
10,29,5,0.18,0.15,0.0,,1
10,29,6,0.22,0.21,17.54,,1
10,29,7,0.5,0.44,6.61,,1
